Dot Point Measurements																														
																														
Generated: Friday 16 July 2021 10:40:06																														
																														
Filename	Frame	Time (mins)	Image row	Image col	Date	Location	Site #	Transect #	Latitude	Longitude	Rugosity	Depth	Collector	Fishing status	Spare	Spare	OpCode	Period	Frame info 3	Frame info 4	Frame info 5	Frame info 6	BROAD	MORPHOLOGY	TYPE	Relief	CODE			Radius %
npz6.1.jpg	0		139	963													2021-Abrolhos-BOSS	npz6.1												68.4
npz6.1.jpg	0		408	963													2021-Abrolhos-BOSS	npz6.1								.2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope.				59.6
npz6.1.jpg	0		677	963													2021-Abrolhos-BOSS	npz6.1								.2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope.				52.9
npz6.1.jpg	0		946	963													2021-Abrolhos-BOSS	npz6.1								.1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.				49.2
npz6.1.jpg	0		1214	963													2021-Abrolhos-BOSS	npz6.1												49.2
npz6.1.jpg	0		1483	963													2021-Abrolhos-BOSS	npz6.1								.3. Good relief structure with some overhangs. >45 substrate slope.				52.9
npz6.1.jpg	0		1752	963													2021-Abrolhos-BOSS	npz6.1								.2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope.				59.6
npz6.1.jpg	0		2021	963													2021-Abrolhos-BOSS	npz6.1								.1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.				68.4
npz6.1.jpg	0		139	1346													2021-Abrolhos-BOSS	npz6.1												56.1
npz6.1.jpg	0		408	1346													2021-Abrolhos-BOSS	npz6.1								.2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope.				45
npz6.1.jpg	0		677	1346													2021-Abrolhos-BOSS	npz6.1								.1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.				35.7
npz6.1.jpg	0		946	1346													2021-Abrolhos-BOSS	npz6.1								.1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.				30
npz6.1.jpg	0		1214	1346													2021-Abrolhos-BOSS	npz6.1												30
npz6.1.jpg	0		1483	1346													2021-Abrolhos-BOSS	npz6.1								.3. Good relief structure with some overhangs. >45 substrate slope.				35.7
npz6.1.jpg	0		1752	1346													2021-Abrolhos-BOSS	npz6.1								.2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope.				45
npz6.1.jpg	0		2021	1346													2021-Abrolhos-BOSS	npz6.1								.1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.				56.1
npz6.1.jpg	0		139	1729													2021-Abrolhos-BOSS	npz6.1												48.9
npz6.1.jpg	0		408	1729													2021-Abrolhos-BOSS	npz6.1								.2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope.				35.6
npz6.1.jpg	0		677	1729													2021-Abrolhos-BOSS	npz6.1								.1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.				22.7
npz6.1.jpg	0		946	1729													2021-Abrolhos-BOSS	npz6.1								.1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.				11.9
npz6.1.jpg	0		1214	1729													2021-Abrolhos-BOSS	npz6.1												11.9
npz6.1.jpg	0		1483	1729													2021-Abrolhos-BOSS	npz6.1								.2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope.				22.7
npz6.1.jpg	0		1752	1729													2021-Abrolhos-BOSS	npz6.1								.1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.				35.6
npz6.1.jpg	0		2021	1729													2021-Abrolhos-BOSS	npz6.1								.1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.				48.9
npz6.1.jpg	0		139	2112													2021-Abrolhos-BOSS	npz6.1												48.9
npz6.1.jpg	0		408	2112													2021-Abrolhos-BOSS	npz6.1								.2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope.				35.6
npz6.1.jpg	0		677	2112													2021-Abrolhos-BOSS	npz6.1								.2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope.				22.7
npz6.1.jpg	0		946	2112													2021-Abrolhos-BOSS	npz6.1								.1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.				11.9
npz6.1.jpg	0		1214	2112													2021-Abrolhos-BOSS	npz6.1												11.9
npz6.1.jpg	0		1483	2112													2021-Abrolhos-BOSS	npz6.1								.2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope.				22.7
npz6.1.jpg	0		1752	2112													2021-Abrolhos-BOSS	npz6.1								.2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope.				35.6
npz6.1.jpg	0		2021	2112													2021-Abrolhos-BOSS	npz6.1								.1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.				48.9
npz6.1.jpg	0		139	2495													2021-Abrolhos-BOSS	npz6.1												56.1
npz6.1.jpg	0		408	2495													2021-Abrolhos-BOSS	npz6.1								.1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.				45
npz6.1.jpg	0		677	2495													2021-Abrolhos-BOSS	npz6.1								.1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.				35.7
npz6.1.jpg	0		946	2495													2021-Abrolhos-BOSS	npz6.1								.1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.				30
npz6.1.jpg	0		1214	2495													2021-Abrolhos-BOSS	npz6.1												30
npz6.1.jpg	0		1483	2495													2021-Abrolhos-BOSS	npz6.1								.2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope.				35.7
npz6.1.jpg	0		1752	2495													2021-Abrolhos-BOSS	npz6.1								.2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope.				45
npz6.1.jpg	0		2021	2495													2021-Abrolhos-BOSS	npz6.1								.1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.				56.1
npz6.1.jpg	0		139	2878													2021-Abrolhos-BOSS	npz6.1												68.4
npz6.1.jpg	0		408	2878													2021-Abrolhos-BOSS	npz6.1								.1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.				59.6
npz6.1.jpg	0		677	2878													2021-Abrolhos-BOSS	npz6.1								.1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.				52.9
npz6.1.jpg	0		946	2878													2021-Abrolhos-BOSS	npz6.1								.1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.				49.2
npz6.1.jpg	0		1214	2878													2021-Abrolhos-BOSS	npz6.1								.2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope.				49.2
npz6.1.jpg	0		1483	2878													2021-Abrolhos-BOSS	npz6.1								.2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope.				52.9
npz6.1.jpg	0		1752	2878													2021-Abrolhos-BOSS	npz6.1								.1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.				59.6
npz6.1.jpg	0		2021	2878													2021-Abrolhos-BOSS	npz6.1								.1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.				68.4
npz6.1.jpg	0		139	3261													2021-Abrolhos-BOSS	npz6.1												83.4
npz6.1.jpg	0		408	3261													2021-Abrolhos-BOSS	npz6.1								.1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.				76.4
npz6.1.jpg	0		677	3261													2021-Abrolhos-BOSS	npz6.1								.1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.				71.3
npz6.1.jpg	0		946	3261													2021-Abrolhos-BOSS	npz6.1								.1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.				68.6
npz6.1.jpg	0		1214	3261													2021-Abrolhos-BOSS	npz6.1								.2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope.				68.6
npz6.1.jpg	0		1483	3261													2021-Abrolhos-BOSS	npz6.1								.2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope.				71.3
npz6.1.jpg	0		1752	3261													2021-Abrolhos-BOSS	npz6.1								.1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.				76.4
npz6.1.jpg	0		2021	3261													2021-Abrolhos-BOSS	npz6.1								.1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.				83.4
npz6.1.jpg	0		139	3644													2021-Abrolhos-BOSS	npz6.1												100
npz6.1.jpg	0		408	3644													2021-Abrolhos-BOSS	npz6.1								.1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.				94.2
npz6.1.jpg	0		677	3644													2021-Abrolhos-BOSS	npz6.1								.1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.				90.1
npz6.1.jpg	0		946	3644													2021-Abrolhos-BOSS	npz6.1								.1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.				88
npz6.1.jpg	0		1214	3644													2021-Abrolhos-BOSS	npz6.1								.2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope.				88
npz6.1.jpg	0		1483	3644													2021-Abrolhos-BOSS	npz6.1								.2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope.				90.1
npz6.1.jpg	0		1752	3644													2021-Abrolhos-BOSS	npz6.1								.1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.				94.2
npz6.1.jpg	0		2021	3644													2021-Abrolhos-BOSS	npz6.1								.1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.				100
npz6.10.jpg	0		139	197													2021-Abrolhos-BOSS	npz6.10												100
npz6.10.jpg	0		408	197													2021-Abrolhos-BOSS	npz6.10												94.2
npz6.10.jpg	0		677	197													2021-Abrolhos-BOSS	npz6.10								".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."				90.1
npz6.10.jpg	0		946	197													2021-Abrolhos-BOSS	npz6.10								".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."				88
npz6.10.jpg	0		1214	197													2021-Abrolhos-BOSS	npz6.10												88
npz6.10.jpg	0		1483	197													2021-Abrolhos-BOSS	npz6.10												90.1
npz6.10.jpg	0		1752	197													2021-Abrolhos-BOSS	npz6.10								".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."				94.2
npz6.10.jpg	0		2021	197													2021-Abrolhos-BOSS	npz6.10								".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."				100
npz6.10.jpg	0		139	580													2021-Abrolhos-BOSS	npz6.10												83.4
npz6.10.jpg	0		408	580													2021-Abrolhos-BOSS	npz6.10												76.4
npz6.10.jpg	0		677	580													2021-Abrolhos-BOSS	npz6.10								".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."				71.3
npz6.10.jpg	0		946	580													2021-Abrolhos-BOSS	npz6.10								".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."				68.6
npz6.10.jpg	0		1214	580													2021-Abrolhos-BOSS	npz6.10												68.6
npz6.10.jpg	0		1483	580													2021-Abrolhos-BOSS	npz6.10												71.3
npz6.10.jpg	0		1752	580													2021-Abrolhos-BOSS	npz6.10								".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."				76.4
npz6.10.jpg	0		2021	580													2021-Abrolhos-BOSS	npz6.10								".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."				83.4
npz6.10.jpg	0		139	963													2021-Abrolhos-BOSS	npz6.10												68.4
npz6.10.jpg	0		408	963													2021-Abrolhos-BOSS	npz6.10												59.6
npz6.10.jpg	0		677	963													2021-Abrolhos-BOSS	npz6.10								".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."				52.9
npz6.10.jpg	0		946	963													2021-Abrolhos-BOSS	npz6.10								".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."				49.2
npz6.10.jpg	0		1214	963													2021-Abrolhos-BOSS	npz6.10												49.2
npz6.10.jpg	0		1483	963													2021-Abrolhos-BOSS	npz6.10												52.9
npz6.10.jpg	0		1752	963													2021-Abrolhos-BOSS	npz6.10								".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."				59.6
npz6.10.jpg	0		2021	963													2021-Abrolhos-BOSS	npz6.10								".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."				68.4
npz6.10.jpg	0		139	1346													2021-Abrolhos-BOSS	npz6.10												56.1
npz6.10.jpg	0		408	1346													2021-Abrolhos-BOSS	npz6.10												45
npz6.10.jpg	0		677	1346													2021-Abrolhos-BOSS	npz6.10								".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."				35.7
npz6.10.jpg	0		946	1346													2021-Abrolhos-BOSS	npz6.10								".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."				30
npz6.10.jpg	0		1214	1346													2021-Abrolhos-BOSS	npz6.10												30
npz6.10.jpg	0		1483	1346													2021-Abrolhos-BOSS	npz6.10												35.7
npz6.10.jpg	0		1752	1346													2021-Abrolhos-BOSS	npz6.10								".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."				45
npz6.10.jpg	0		2021	1346													2021-Abrolhos-BOSS	npz6.10								".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."				56.1
npz6.10.jpg	0		139	1729													2021-Abrolhos-BOSS	npz6.10												48.9
npz6.10.jpg	0		408	1729													2021-Abrolhos-BOSS	npz6.10												35.6
npz6.10.jpg	0		677	1729													2021-Abrolhos-BOSS	npz6.10								".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."				22.7
npz6.10.jpg	0		946	1729													2021-Abrolhos-BOSS	npz6.10								".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."				11.9
npz6.10.jpg	0		1214	1729													2021-Abrolhos-BOSS	npz6.10												11.9
npz6.10.jpg	0		1483	1729													2021-Abrolhos-BOSS	npz6.10												22.7
npz6.10.jpg	0		1752	1729													2021-Abrolhos-BOSS	npz6.10								".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."				35.6
npz6.10.jpg	0		2021	1729													2021-Abrolhos-BOSS	npz6.10								".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."				48.9
npz6.10.jpg	0		139	2112													2021-Abrolhos-BOSS	npz6.10												48.9
npz6.10.jpg	0		408	2112													2021-Abrolhos-BOSS	npz6.10												35.6
npz6.10.jpg	0		677	2112													2021-Abrolhos-BOSS	npz6.10								".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."				22.7
npz6.10.jpg	0		946	2112													2021-Abrolhos-BOSS	npz6.10								".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."				11.9
npz6.10.jpg	0		1214	2112													2021-Abrolhos-BOSS	npz6.10												11.9
npz6.10.jpg	0		1483	2112													2021-Abrolhos-BOSS	npz6.10												22.7
npz6.10.jpg	0		1752	2112													2021-Abrolhos-BOSS	npz6.10								".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."				35.6
npz6.10.jpg	0		2021	2112													2021-Abrolhos-BOSS	npz6.10								".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."				48.9
npz6.10.jpg	0		139	2495													2021-Abrolhos-BOSS	npz6.10												56.1
npz6.10.jpg	0		408	2495													2021-Abrolhos-BOSS	npz6.10												45
npz6.10.jpg	0		677	2495													2021-Abrolhos-BOSS	npz6.10								".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."				35.7
npz6.10.jpg	0		946	2495													2021-Abrolhos-BOSS	npz6.10								".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."				30
npz6.10.jpg	0		1214	2495													2021-Abrolhos-BOSS	npz6.10												30
npz6.10.jpg	0		1483	2495													2021-Abrolhos-BOSS	npz6.10												35.7
npz6.10.jpg	0		1752	2495													2021-Abrolhos-BOSS	npz6.10								".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."				45
npz6.10.jpg	0		2021	2495													2021-Abrolhos-BOSS	npz6.10								".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."				56.1
npz6.10.jpg	0		139	2878													2021-Abrolhos-BOSS	npz6.10												68.4
npz6.10.jpg	0		408	2878													2021-Abrolhos-BOSS	npz6.10												59.6
npz6.10.jpg	0		677	2878													2021-Abrolhos-BOSS	npz6.10								".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."				52.9
npz6.10.jpg	0		946	2878													2021-Abrolhos-BOSS	npz6.10								".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."				49.2
npz6.10.jpg	0		1214	2878													2021-Abrolhos-BOSS	npz6.10												49.2
npz6.10.jpg	0		1483	2878													2021-Abrolhos-BOSS	npz6.10												52.9
npz6.10.jpg	0		1752	2878													2021-Abrolhos-BOSS	npz6.10								".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."				59.6
npz6.10.jpg	0		2021	2878													2021-Abrolhos-BOSS	npz6.10								".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."				68.4
npz6.10.jpg	0		139	3261													2021-Abrolhos-BOSS	npz6.10												83.4
npz6.10.jpg	0		408	3261													2021-Abrolhos-BOSS	npz6.10												76.4
npz6.10.jpg	0		677	3261													2021-Abrolhos-BOSS	npz6.10								".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."				71.3
npz6.10.jpg	0		946	3261													2021-Abrolhos-BOSS	npz6.10								".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."				68.6
npz6.10.jpg	0		1214	3261													2021-Abrolhos-BOSS	npz6.10												68.6
npz6.10.jpg	0		1483	3261													2021-Abrolhos-BOSS	npz6.10												71.3
npz6.10.jpg	0		1752	3261													2021-Abrolhos-BOSS	npz6.10								".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."				76.4
npz6.10.jpg	0		2021	3261													2021-Abrolhos-BOSS	npz6.10								".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."				83.4
npz6.10.jpg	0		139	3644													2021-Abrolhos-BOSS	npz6.10												100
npz6.10.jpg	0		408	3644													2021-Abrolhos-BOSS	npz6.10												94.2
npz6.10.jpg	0		677	3644													2021-Abrolhos-BOSS	npz6.10								".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."				90.1
npz6.10.jpg	0		946	3644													2021-Abrolhos-BOSS	npz6.10								".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."				88
npz6.10.jpg	0		1214	3644													2021-Abrolhos-BOSS	npz6.10												88
npz6.10.jpg	0		1483	3644													2021-Abrolhos-BOSS	npz6.10												90.1
npz6.10.jpg	0		1752	3644													2021-Abrolhos-BOSS	npz6.10								".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."				94.2
npz6.10.jpg	0		2021	3644													2021-Abrolhos-BOSS	npz6.10								".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."				100
npz6.11.jpg	0		139	197													2021-Abrolhos-BOSS	npz6.11												100
npz6.11.jpg	0		408	197													2021-Abrolhos-BOSS	npz6.11								.3. Good relief structure with some overhangs. >45 substrate slope.				94.2
npz6.11.jpg	0		677	197													2021-Abrolhos-BOSS	npz6.11								.3. Good relief structure with some overhangs. >45 substrate slope.				90.1
npz6.11.jpg	0		946	197													2021-Abrolhos-BOSS	npz6.11								.3. Good relief structure with some overhangs. >45 substrate slope.				88
npz6.11.jpg	0		1214	197													2021-Abrolhos-BOSS	npz6.11								.3. Good relief structure with some overhangs. >45 substrate slope.				88
npz6.11.jpg	0		1483	197													2021-Abrolhos-BOSS	npz6.11								.3. Good relief structure with some overhangs. >45 substrate slope.				90.1
npz6.11.jpg	0		1752	197													2021-Abrolhos-BOSS	npz6.11								.3. Good relief structure with some overhangs. >45 substrate slope.				94.2
npz6.11.jpg	0		2021	197													2021-Abrolhos-BOSS	npz6.11								.3. Good relief structure with some overhangs. >45 substrate slope.				100
npz6.11.jpg	0		139	580													2021-Abrolhos-BOSS	npz6.11												83.4
npz6.11.jpg	0		408	580													2021-Abrolhos-BOSS	npz6.11								.3. Good relief structure with some overhangs. >45 substrate slope.				76.4
npz6.11.jpg	0		677	580													2021-Abrolhos-BOSS	npz6.11								.3. Good relief structure with some overhangs. >45 substrate slope.				71.3
npz6.11.jpg	0		946	580													2021-Abrolhos-BOSS	npz6.11								.3. Good relief structure with some overhangs. >45 substrate slope.				68.6
npz6.11.jpg	0		1214	580													2021-Abrolhos-BOSS	npz6.11								.3. Good relief structure with some overhangs. >45 substrate slope.				68.6
npz6.11.jpg	0		1483	580													2021-Abrolhos-BOSS	npz6.11								.3. Good relief structure with some overhangs. >45 substrate slope.				71.3
npz6.11.jpg	0		1752	580													2021-Abrolhos-BOSS	npz6.11								.3. Good relief structure with some overhangs. >45 substrate slope.				76.4
npz6.11.jpg	0		2021	580													2021-Abrolhos-BOSS	npz6.11								.3. Good relief structure with some overhangs. >45 substrate slope.				83.4
npz6.11.jpg	0		139	963													2021-Abrolhos-BOSS	npz6.11												68.4
npz6.11.jpg	0		408	963													2021-Abrolhos-BOSS	npz6.11								.3. Good relief structure with some overhangs. >45 substrate slope.				59.6
npz6.11.jpg	0		677	963													2021-Abrolhos-BOSS	npz6.11								.3. Good relief structure with some overhangs. >45 substrate slope.				52.9
npz6.11.jpg	0		946	963													2021-Abrolhos-BOSS	npz6.11								.3. Good relief structure with some overhangs. >45 substrate slope.				49.2
npz6.11.jpg	0		1214	963													2021-Abrolhos-BOSS	npz6.11												49.2
npz6.11.jpg	0		1483	963													2021-Abrolhos-BOSS	npz6.11								.2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope.				52.9
npz6.11.jpg	0		1752	963													2021-Abrolhos-BOSS	npz6.11								.2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope.				59.6
npz6.11.jpg	0		2021	963													2021-Abrolhos-BOSS	npz6.11								.2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope.				68.4
npz6.11.jpg	0		139	1346													2021-Abrolhos-BOSS	npz6.11												56.1
npz6.11.jpg	0		408	1346													2021-Abrolhos-BOSS	npz6.11												45
npz6.11.jpg	0		677	1346													2021-Abrolhos-BOSS	npz6.11								.3. Good relief structure with some overhangs. >45 substrate slope.				35.7
npz6.11.jpg	0		946	1346													2021-Abrolhos-BOSS	npz6.11								.3. Good relief structure with some overhangs. >45 substrate slope.				30
npz6.11.jpg	0		1214	1346													2021-Abrolhos-BOSS	npz6.11												30
npz6.11.jpg	0		1483	1346													2021-Abrolhos-BOSS	npz6.11								.2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope.				35.7
npz6.11.jpg	0		1752	1346													2021-Abrolhos-BOSS	npz6.11								.2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope.				45
npz6.11.jpg	0		2021	1346													2021-Abrolhos-BOSS	npz6.11								.2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope.				56.1
npz6.11.jpg	0		139	1729													2021-Abrolhos-BOSS	npz6.11												48.9
npz6.11.jpg	0		408	1729													2021-Abrolhos-BOSS	npz6.11												35.6
npz6.11.jpg	0		677	1729													2021-Abrolhos-BOSS	npz6.11								.3. Good relief structure with some overhangs. >45 substrate slope.				22.7
npz6.11.jpg	0		946	1729													2021-Abrolhos-BOSS	npz6.11								.3. Good relief structure with some overhangs. >45 substrate slope.				11.9
npz6.11.jpg	0		1214	1729													2021-Abrolhos-BOSS	npz6.11												11.9
npz6.11.jpg	0		1483	1729													2021-Abrolhos-BOSS	npz6.11								.3. Good relief structure with some overhangs. >45 substrate slope.				22.7
npz6.11.jpg	0		1752	1729													2021-Abrolhos-BOSS	npz6.11								.3. Good relief structure with some overhangs. >45 substrate slope.				35.6
npz6.11.jpg	0		2021	1729													2021-Abrolhos-BOSS	npz6.11								.3. Good relief structure with some overhangs. >45 substrate slope.				48.9
npz6.11.jpg	0		139	2112													2021-Abrolhos-BOSS	npz6.11												48.9
npz6.11.jpg	0		408	2112													2021-Abrolhos-BOSS	npz6.11								.3. Good relief structure with some overhangs. >45 substrate slope.				35.6
npz6.11.jpg	0		677	2112													2021-Abrolhos-BOSS	npz6.11								.3. Good relief structure with some overhangs. >45 substrate slope.				22.7
npz6.11.jpg	0		946	2112													2021-Abrolhos-BOSS	npz6.11								.3. Good relief structure with some overhangs. >45 substrate slope.				11.9
npz6.11.jpg	0		1214	2112													2021-Abrolhos-BOSS	npz6.11								.3. Good relief structure with some overhangs. >45 substrate slope.				11.9
npz6.11.jpg	0		1483	2112													2021-Abrolhos-BOSS	npz6.11								.2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope.				22.7
npz6.11.jpg	0		1752	2112													2021-Abrolhos-BOSS	npz6.11								.3. Good relief structure with some overhangs. >45 substrate slope.				35.6
npz6.11.jpg	0		2021	2112													2021-Abrolhos-BOSS	npz6.11								.2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope.				48.9
npz6.11.jpg	0		139	2495													2021-Abrolhos-BOSS	npz6.11												56.1
npz6.11.jpg	0		408	2495													2021-Abrolhos-BOSS	npz6.11								.3. Good relief structure with some overhangs. >45 substrate slope.				45
npz6.11.jpg	0		677	2495													2021-Abrolhos-BOSS	npz6.11								.3. Good relief structure with some overhangs. >45 substrate slope.				35.7
npz6.11.jpg	0		946	2495													2021-Abrolhos-BOSS	npz6.11								.3. Good relief structure with some overhangs. >45 substrate slope.				30
npz6.11.jpg	0		1214	2495													2021-Abrolhos-BOSS	npz6.11								.3. Good relief structure with some overhangs. >45 substrate slope.				30
