Dot Point Measurements																														
																														
Generated: Friday 08 October 2021 13:30:50																														
																														
Filename	Frame	Time (mins)	Image row	Image col	Date	Location	Site #	Transect #	Latitude	Longitude	Rugosity	Depth	Collector	Fishing status	Spare	Spare	OpCode	Period	Frame info 3	Frame info 4	Frame info 5	Frame info 6	BROAD	MORPHOLOGY	TYPE	Relief	CODE			Radius %
npz6.14.jpg	0		903	411													npz6.14	1					Macroalgae	Erect fine branching	Red		90300910			65.6
npz6.14.jpg	0		752	1760													npz6.14	1					Macroalgae	Erect fine branching	Red		90300910			70.5
npz6.14.jpg	0		817	1012													npz6.14	1					Macroalgae	Erect fine branching	Red		90300910			5.1
npz6.14.jpg	0		739	1315													npz6.14	1					Unknown							26.4
npz6.14.jpg	0		796	799													npz6.14	1					Macroalgae	Erect fine branching	Red		90300910			25.8
npz6.14.jpg	0		682	1348													npz6.14	1					Macroalgae	Erect fine branching	Red		90300910			31.2
npz6.14.jpg	0		607	1805													npz6.14	1					Macroalgae	Erect fine branching	Red		90300910			77.2
npz6.14.jpg	0		651	1008													npz6.14	1					Macroalgae	Large canopy-forming	Ecklonia radiata		54080001			15
npz6.14.jpg	0		717	1632													npz6.14	1					Macroalgae	Erect fine branching	Red		90300910			58
npz6.14.jpg	0		800	1353													npz6.14	1					Unknown							29.6
npz6.14.jpg	0		740	1745													npz6.14	1					Macroalgae	Erect fine branching	Red		90300910			69
npz6.14.jpg	0		857	316													npz6.14	1					Macroalgae	Large canopy-forming	Ecklonia radiata		54080001			74.4
npz6.14.jpg	0		821	816													npz6.14	1					Macroalgae	Erect fine branching	Red		90300910			24.2
npz6.14.jpg	0		952	71													npz6.14	1					Unknown							100
npz6.14.jpg	0		699	375													npz6.14	1					Macroalgae	Large canopy-forming	Ecklonia radiata		54080001			68.9
npz6.14.jpg	0		804	1073													npz6.14	1					Macroalgae	Erect fine branching	Red		90300910			2
npz6.14.jpg	0		1071	1344													npz6.14	1					Macroalgae	Erect fine branching	Red		90300910			40
npz6.15.jpg	0		959	43													npz6.15	1					Unconsolidated	Sand	mud (fine sand)		82001015			100
npz6.15.jpg	0		950	1555													npz6.15	1					Unknown							62.5
npz6.15.jpg	0		938	505													npz6.15	1					Unconsolidated	Sand	mud (fine sand)		82001015			51.9
npz6.15.jpg	0		943	1456													npz6.15	1					Unconsolidated	Sand	mud (fine sand)		82001015			52.1
npz6.15.jpg	0		679	1620													npz6.15	1					Unconsolidated	Sand	mud (fine sand)		82001015			68.7
npz6.15.jpg	0		824	1356													npz6.15	1					Unknown							39.7
npz6.15.jpg	0		661	656													npz6.15	1					Unconsolidated	Sand	mud (fine sand)		82001015			37.4
npz6.15.jpg	0		805	1271													npz6.15	1					Unknown							30.7
npz6.15.jpg	0		669	1537													npz6.15	1					Unconsolidated	Sand	mud (fine sand)		82001015			60.5
npz6.15.jpg	0		723	56													npz6.15	1					Unconsolidated	Sand	mud (fine sand)		82001015			97.7
npz6.15.jpg	0		629	1843													npz6.15	1					Unknown							92.8
npz6.15.jpg	0		696	1066													npz6.15	1					Unconsolidated	Sand	mud (fine sand)		82001015			14.8
npz6.15.jpg	0		774	320													npz6.15	1					Hydroids				11001000			69.6
npz6.15.jpg	0		664	61													npz6.15	1					Unconsolidated	Sand	mud (fine sand)		82001015			98
npz6.15.jpg	0		844	1102													npz6.15	1					Unconsolidated	Sand	mud (fine sand)		82001015			13.4
npz6.15.jpg	0		765	741													npz6.15	1					Unconsolidated	Sand	mud (fine sand)		82001015			25.5
npz6.15.jpg	0		925	1333													npz6.15	1					Unconsolidated	Sand	mud (fine sand)		82001015			39.2
npz6.15.jpg	0		1026	1200													npz6.15	1					Unconsolidated	Sand	mud (fine sand)		82001015			32.7
npz6.15.jpg	0		947	1389													npz6.15	1					Unconsolidated	Sand	mud (fine sand)		82001015			45.5
npz6.15.jpg	0		723	489													npz6.15	1					Unconsolidated	Sand	mud (fine sand)		82001015			52.5
npz6.17.jpg	0		929	1487													npz6.17	1					Sponges	Massive forms			10000903			74.6
npz6.17.jpg	0		691	1033													npz6.17	1					Unknown							25.2
npz6.17.jpg	0		579	967													npz6.17	1					Unknown							32.4
npz6.17.jpg	0		942	739													npz6.17	1					Bryozoa				20000000			21.6
npz6.17.jpg	0		869	310													npz6.17	1					Invertebrate Complex	Complex 1						69.1
npz6.17.jpg	0		588	163													npz6.17	1					Unknown							91.7
npz6.17.jpg	0		875	1170													npz6.17	1					Invertebrate Complex							35.7
npz6.17.jpg	0		977	1392													npz6.17	1					Invertebrate Complex	Complex 1						64.6
npz6.17.jpg	0		1023	674													npz6.17	1					Octocoral/Black	Fan (2D)			11168912			34.1
npz6.17.jpg	0		905	1113													npz6.17	1					Invertebrate Complex	Complex 1						29.7
npz6.17.jpg	0		691	84													npz6.17	1					Sponges	Erect forms			10000912			97.9
npz6.17.jpg	0		802	333													npz6.17	1					Invertebrate Complex	Complex 1						66.4
npz6.17.jpg	0		797	1161													npz6.17	1					Unknown							34.4
npz6.17.jpg	0		1030	758													npz6.17	1					Invertebrate Complex	Complex 1						28.2
npz6.17.jpg	0		898	788													npz6.17	1					Invertebrate Complex	Complex 1						13.8
npz6.17.jpg	0		1055	778													npz6.17	1					Sponges	Massive forms			10000903			29.8
npz6.17.jpg	0		916	1087													npz6.17	1					Invertebrate Complex	Complex 1						27.3
npz6.17.jpg	0		630	1126													npz6.17	1					Sponges	Hollow forms			10000909			38.6
npz6.17.jpg	0		741	1699													npz6.17	1					Sponges	Massive forms			10000903			100
npz6.17.jpg	0		686	723													npz6.17	1					Invertebrate Complex	Complex 1						25.9
npz6.18.jpg	0		887	986													npz6.18	1					Unconsolidated	Sand	mud (fine sand)		82001015			11.1
npz6.18.jpg	0		797	404													npz6.18	1					Unconsolidated	Sand	mud (fine sand)		82001015			66.1
npz6.18.jpg	0		668	1471													npz6.18	1					Unconsolidated	Sand	mud (fine sand)		82001015			39.5
npz6.18.jpg	0		1061	767													npz6.18	1					Unconsolidated	Sand	mud (fine sand)		82001015			36.4
npz6.18.jpg	0		789	466													npz6.18	1					Unconsolidated	Sand	mud (fine sand)		82001015			60.5
npz6.18.jpg	0		986	395													npz6.18	1					Unconsolidated	Sand	mud (fine sand)		82001015			67.5
npz6.18.jpg	0		957	1267													npz6.18	1					Unconsolidated	Sand	mud (fine sand)		82001015			17.5
npz6.18.jpg	0		546	1670													npz6.18	1					Open Water							61.5
npz6.18.jpg	0		1004	1082													npz6.18	1					Unconsolidated	Sand	mud (fine sand)		82001015			12.8
npz6.18.jpg	0		829	1818													npz6.18	1					Unconsolidated	Sand	mud (fine sand)		82001015			67.5
npz6.18.jpg	0		939	592													npz6.18	1					Unconsolidated	Sand	mud (fine sand)		82001015			48.5
npz6.18.jpg	0		877	1204													npz6.18	1					Unconsolidated	Sand	mud (fine sand)		82001015			9.6
npz6.18.jpg	0		940	859													npz6.18	1					Unconsolidated	Sand	mud (fine sand)		82001015			23.9
npz6.18.jpg	0		948	795													npz6.18	1					Unconsolidated	Sand	mud (fine sand)		82001015			29.9
npz6.18.jpg	0		967	45													npz6.18	1					Unconsolidated	Sand	mud (fine sand)		82001015			100
npz6.18.jpg	0		810	1730													npz6.18	1					Unconsolidated	Sand	mud (fine sand)		82001015			59.3
npz6.18.jpg	0		1028	1451													npz6.18	1					Unconsolidated	Sand	mud (fine sand)		82001015			36.1
npz6.18.jpg	0		625	1801													npz6.18	1					Unknown							69.7
npz6.18.jpg	0		699	1445													npz6.18	1					Unconsolidated	Sand	mud (fine sand)		82001015			36.1
npz6.18.jpg	0		1027	1801													npz6.18	1					Unknown							67.4
npz6.2.jpg	0		1049	1235													npz6.2	1					Consolidated	Cobbles	Turf mat		82001004			42.5
npz6.2.jpg	0		887	1269													npz6.2	1					Macroalgae	Erect fine branching	Green		80300909			36.2
npz6.2.jpg	0		668	1517													npz6.2	1					Unknown							61.9
npz6.2.jpg	0		582	400													npz6.2	1					Unknown							63
npz6.2.jpg	0		660	1041													npz6.2	1					Consolidated	Cobbles	Turf mat		82001004			15.6
npz6.2.jpg	0		710	1018													npz6.2	1					Consolidated	Cobbles	Turf mat		82001004			10
npz6.2.jpg	0		703	128													npz6.2	1					Consolidated	Cobbles	Turf mat		82001004			89.2
npz6.2.jpg	0		877	470													npz6.2	1					Consolidated	Cobbles	Turf mat		82001004			53.1
npz6.2.jpg	0		1051	1536													npz6.2	1					Unknown							69.6
npz6.2.jpg	0		766	1881													npz6.2	1					Unknown							100
npz6.2.jpg	0		558	178													npz6.2	1					Unknown							86.6
npz6.2.jpg	0		640	271													npz6.2	1					Consolidated	Cobbles	Turf mat		82001004			74.8
npz6.2.jpg	0		814	1800													npz6.2	1					Consolidated	Cobbles	Turf mat		82001004			91.4
npz6.2.jpg	0		833	425													npz6.2	1					Consolidated	Cobbles	Turf mat		82001004			57.2
npz6.2.jpg	0		608	1045													npz6.2	1					Unknown							20.5
npz6.2.jpg	0		569	1198													npz6.2	1					Open Water							34.5
npz6.2.jpg	0		929	1004													npz6.2	1					Consolidated	Cobbles	Turf mat		82001004			17.6
npz6.2.jpg	0		1006	239													npz6.2	1					Consolidated	Cobbles	Turf mat		82001004			80.8
npz6.2.jpg	0		1003	860													npz6.2	1					Consolidated	Cobbles	Turf mat		82001004			26.6
npz6.2.jpg	0		575	1533													npz6.2	1					Open Water							66.1
npz6.20.jpg	0		760	1281													npz6.20	1					Unknown							33.7
npz6.20.jpg	0		839	1498													npz6.20	1					Invertebrate Complex							56.5
npz6.20.jpg	0		904	1881													npz6.20	1					Consolidated	Cobbles	Turf mat		82001004			97.2
npz6.20.jpg	0		824	919													npz6.20	1					Consolidated	Cobbles	Turf mat		82001004			5.3
npz6.20.jpg	0		1051	334													npz6.20	1					Consolidated	Cobbles	Turf mat		82001004			71
npz6.20.jpg	0		690	1275													npz6.20	1					Unknown							34.7
npz6.20.jpg	0		969	1795													npz6.20	1					Unconsolidated	Sand	mud (coarse sand)		82001014			89.3
npz6.20.jpg	0		717	312													npz6.20	1					Unknown							68.6
npz6.20.jpg	0		583	515													npz6.20	1					Open Water							51.8
npz6.20.jpg	0		997	757													npz6.20	1					Unconsolidated	Sand	mud (coarse sand)		82001014			30.1
npz6.20.jpg	0		584	1474													npz6.20	1					Open Water							58.2
npz6.20.jpg	0		601	1211													npz6.20	1					Open Water							33.2
npz6.20.jpg	0		904	1909													npz6.20	1					Consolidated	Cobbles	Turf mat		82001004			100
npz6.20.jpg	0		558	309													npz6.20	1					Open Water							72.8
npz6.20.jpg	0		1023	575													npz6.20	1					Macroalgae	Small mixed			80300000			47
npz6.20.jpg	0		875	357													npz6.20	1					Sponges	Massive forms			10000903			63.9
npz6.20.jpg	0		986	433													npz6.20	1					Consolidated	Cobbles	Turf mat		82001004			58.9
npz6.20.jpg	0		737	1446													npz6.20	1					Unknown							51.3
npz6.20.jpg	0		674	50													npz6.20	1					Unknown							96.5
npz6.20.jpg	0		639	895													npz6.20	1					Open Water							17.9
npz6.21.jpg	0		1024	494													npz6.21	1					Unconsolidated	Sand	mud (coarse sand)		82001014			61.2
npz6.21.jpg	0		677	462													npz6.21	1					Sponges	Erect forms			10000912			59.8
npz6.21.jpg	0		1001	122													npz6.21	1					Invertebrate Complex	Complex 1						97.9
npz6.21.jpg	0		666	1826													npz6.21	1					Invertebrate Complex	Complex 1						87.2
npz6.21.jpg	0		956	196													npz6.21	1					Invertebrate Complex	Complex 1						89.2
npz6.21.jpg	0		578	420													npz6.21	1					Octocoral/Black	Branching (3D)			11168902			66.8
npz6.21.jpg	0		835	1373													npz6.21	1					Unknown							38.6
npz6.21.jpg	0		584	96													npz6.21	1					Sponges	Hollow forms			10000909			100
npz6.21.jpg	0		666	657													npz6.21	1					Invertebrate Complex	Complex 1						39.9
npz6.21.jpg	0		773	1444													npz6.21	1					Bryozoa				20000000			45.7
npz6.21.jpg	0		872	1286													npz6.21	1					Invertebrate Complex	Complex 1						30.6
npz6.21.jpg	0		916	1525													npz6.21	1					Unknown							56.3
npz6.21.jpg	0		766	1247													npz6.21	1					Invertebrate Complex	Complex 1						24.8
npz6.21.jpg	0		870	1736													npz6.21	1					Octocoral/Black	Branching (3D)			11168902			77.4
npz6.21.jpg	0		762	1532													npz6.21	1					Sponges	Erect forms			10000912			55.2
npz6.21.jpg	0		925	474													npz6.21	1					Invertebrate Complex	Complex 1						59.6
npz6.21.jpg	0		802	1735													npz6.21	1					Bryozoa				20000000			76.8
npz6.21.jpg	0		565	1701													npz6.21	1					Invertebrate Complex	Complex 1						76.5
npz6.21.jpg	0		541	1180													npz6.21	1					Invertebrate Complex	Complex 1						30.8
npz6.21.jpg	0		794	785													npz6.21	1					Unconsolidated	Sand	mud (coarse sand)		82001014			24.5
npz6.22.jpg	0		706	1829													npz6.22	1					Macroalgae	Small mixed			80300000			79.8
npz6.22.jpg	0		1052	1628													npz6.22	1					Macroalgae	Erect fine branching	Red		90300910			62.5
npz6.22.jpg	0		1052	633													npz6.22	1					Macroalgae	Small mixed			80300000			55.7
npz6.22.jpg	0		663	1655													npz6.22	1					Macroalgae	Large canopy-forming	Ecklonia radiata		54080001			62.4
npz6.22.jpg	0		724	1892													npz6.22	1					Macroalgae	Small mixed			80300000			86.2
npz6.22.jpg	0		632	564													npz6.22	1					Macroalgae	Large canopy-forming	Ecklonia radiata		54080001			60.6
npz6.22.jpg	0		712	1050													npz6.22	1					Macroalgae	Erect fine branching	Green		80300909			12.5
npz6.22.jpg	0		813	1877													npz6.22	1					Macroalgae	Erect fine branching	Red		90300910			84
npz6.22.jpg	0		881	1041													npz6.22	1					Macroalgae	Erect fine branching	Red		90300910			9
npz6.22.jpg	0		1058	197													npz6.22	1					Macroalgae	Erect fine branching	Green		80300909			100
npz6.22.jpg	0		867	1123													npz6.22	1					Macroalgae	Erect fine branching	Red		90300910			6
npz6.22.jpg	0		838	1460													npz6.22	1					Unknown							39.2
npz6.22.jpg	0		1038	261													npz6.22	1					Macroalgae	Erect fine branching	Green		80300909			92.8
npz6.22.jpg	0		611	393													npz6.22	1					Macroalgae	Large canopy-forming	Ecklonia radiata		54080001			78.8
npz6.22.jpg	0		558	790													npz6.22	1					Unknown							43.2
npz6.22.jpg	0		1026	621													npz6.22	1					Macroalgae	Erect fine branching	Green		80300909			55.7
npz6.22.jpg	0		1019	978													npz6.22	1					Macroalgae	Erect fine branching	Green		80300909			25
npz6.22.jpg	0		579	1646													npz6.22	1					Macroalgae	Large canopy-forming	Ecklonia radiata		54080001			64.5
npz6.22.jpg	0		940	401													npz6.22	1					Macroalgae	Erect fine branching	Red		90300910			75.9
npz6.22.jpg	0		601	1877													npz6.22	1					Unknown							87.2
npz6.24.jpg	0		804	1008													npz6.24	1					Sponges	Massive forms			10000903			3.8
npz6.24.jpg	0		599	1092													npz6.24	1					Unknown							23.7
npz6.24.jpg	0		719	1087													npz6.24	1					Macroalgae	Erect course branching	Red		80300906			12.4
npz6.24.jpg	0		832	1890													npz6.24	1					Macroalgae	Erect fine branching	Red		90300910			83.9
npz6.24.jpg	0		794	1251													npz6.24	1					Sponges	Massive forms			10000903			21.7
npz6.24.jpg	0		1001	1162													npz6.24	1					Macroalgae	Erect course branching	Red		80300906			20.6
npz6.24.jpg	0		704	593													npz6.24	1					Unknown							45
npz6.24.jpg	0		746	1662													npz6.24	1					Macroalgae	Erect fine branching	Green		80300909			62.1
npz6.24.jpg	0		1065	205													npz6.24	1					Macroalgae	Erect fine branching	Red		90300910			84.3
npz6.24.jpg	0		953	347													npz6.24	1					Sponges	Hollow forms			10000909			68.3
npz6.24.jpg	0		971	1752													npz6.24	1					Macroalgae	Erect fine branching	Green		80300909			71.7
npz6.24.jpg	0		904	766													npz6.24	1					Consolidated	Rock	Turf mat		82001002			27.1
npz6.24.jpg	0		701	1134													npz6.24	1					Macroalgae	Erect course branching	Red		80300906			16.3
npz6.24.jpg	0		936	421													npz6.24	1					Sponges	Hollow forms			10000909			60.8
npz6.24.jpg	0		758	1163													npz6.24	1					Macroalgae	Erect course branching	Red		80300906			14.7
npz6.24.jpg	0		843	392													npz6.24	1					Sponges	Hollow forms			10000909			62.9
npz6.24.jpg	0		915	1337													npz6.24	1					Unknown							30.8
npz6.24.jpg	0		1022	1499													npz6.24	1					Unknown							49.2
npz6.24.jpg	0		556	52													npz6.24	1					Open Water							100
npz6.24.jpg	0		857	1862													npz6.24	1					Macroalgae	Erect fine branching	Red		90300910			81.2
npz6.26.jpg	0		784	1704													npz6.26	1					Macroalgae	Erect fine branching	Red		90300910			100
npz6.26.jpg	0		820	195													npz6.26	1					Consolidated	Rock	Turf mat		82001002			61.8
npz6.26.jpg	0		1070	1057													npz6.26	1					Macroalgae	Erect fine branching	Red		90300910			40.5
npz6.26.jpg	0		638	618													npz6.26	1					Macroalgae	Erect fine branching	Red		90300910			25.8
npz6.26.jpg	0		1034	275													npz6.26	1					Macroalgae	Erect fine branching	Red		90300910			57.9
npz6.26.jpg	0		548	424													npz6.26	1					Consolidated	Rock	Turf mat		82001002			47.5
npz6.26.jpg	0		650	486													npz6.26	1					Macroalgae	Erect fine branching	Red		90300910			35.8
npz6.26.jpg	0		651	476													npz6.26	1					Macroalgae	Erect fine branching	Red		90300910			36.6
npz6.26.jpg	0		973	363													npz6.26	1					Macroalgae	Erect fine branching	Red		90300910			46.7
npz6.26.jpg	0		583	587													npz6.26	1					Macroalgae	Erect fine branching	Red		90300910			32.4
npz6.26.jpg	0		778	846													npz6.26	1					Macroalgae	Erect fine branching	Red		90300910			9.3
npz6.26.jpg	0		918	464													npz6.26	1					Macroalgae	Erect fine branching	Red		90300910			34.6
npz6.26.jpg	0		817	780													npz6.26	1					Macroalgae	Erect fine branching	Red		90300910			1
npz6.26.jpg	0		1065	1035													npz6.26	1					Macroalgae	Erect fine branching	Red		90300910			38.4
npz6.26.jpg	0		966	1669													npz6.26	1					Macroalgae	Erect fine branching	Red		90300910			97.4
npz6.26.jpg	0		921	6													npz6.26	1					Macroalgae	Erect fine branching	Red		90300910			82.8
npz6.26.jpg	0		881	613													npz6.26	1					Macroalgae	Erect fine branching	Red		90300910			18.1
npz6.26.jpg	0		1047	1271													npz6.26	1					Macroalgae	Erect fine branching	Red		90300910			58.7
npz6.26.jpg	0		650	1065													npz6.26	1					Macroalgae	Erect fine branching	Red		90300910			36.4
npz6.26.jpg	0		649	1504													npz6.26	1					Macroalgae	Erect fine branching	Red		90300910			80.6
npz6.27.jpg	0		845	1384													npz6.27	1					Unknown							56.9
npz6.27.jpg	0		901	259													npz6.27	1					Macroalgae	Large canopy-forming	Ecklonia radiata		54080001			69.7
npz6.27.jpg	0		615	386													npz6.27	1					Open Water							58.6
npz6.27.jpg	0		644	736													npz6.27	1					Macroalgae	Large canopy-forming	Ecklonia radiata		54080001			23.7
npz6.27.jpg	0		674	847													npz6.27	1					Macroalgae	Large canopy-forming	Ecklonia radiata		54080001			14.9
npz6.27.jpg	0		1063	1733													npz6.27	1					Unknown							100
npz6.27.jpg	0		757	534													npz6.27	1					Macroalgae	Large canopy-forming	Ecklonia radiata		54080001			38.5
npz6.27.jpg	0		1038	1363													npz6.27	1					Macroalgae	Erect fine branching	Red		90300910			60.4
npz6.27.jpg	0		550	1353													npz6.27	1					Unknown							60.3
npz6.27.jpg	0		842	1629													npz6.27	1					Macroalgae	Erect fine branching	Red		90300910			84.3
npz6.27.jpg	0		577	1372													npz6.27	1					Unknown							60.9
npz6.27.jpg	0		673	78													npz6.27	1					Macroalgae	Large canopy-forming	Ecklonia radiata		54080001			90.1
npz6.27.jpg	0		866	309													npz6.27	1					Macroalgae	Large canopy-forming	Ecklonia radiata		54080001			63.5
npz6.27.jpg	0		1036	1505													npz6.27	1					Macroalgae	Erect fine branching	Red		90300910			75
npz6.27.jpg	0		806	420													npz6.27	1					Macroalgae	Erect fine branching	Red		90300910			50.8
npz6.27.jpg	0		1068	1592													npz6.27	1					Macroalgae	Erect fine branching	Red		90300910			85.2
npz6.27.jpg	0		682	926													npz6.27	1					Macroalgae	Large canopy-forming	Ecklonia radiata		54080001			14.7
npz6.27.jpg	0		735	262													npz6.27	1					Macroalgae	Large canopy-forming	Ecklonia radiata		54080001			68.9
npz6.27.jpg	0		834	376													npz6.27	1					Macroalgae	Erect fine branching	Red		90300910			55.8
npz6.27.jpg	0		872	443													npz6.27	1					Macroalgae	Large canopy-forming	Ecklonia radiata		54080001			48.9
npz6.28.jpg	0		1058	1247													npz6.28	1					Unconsolidated	Sand	mud (fine sand)		82001015			37.4
npz6.28.jpg	0		603	409													npz6.28	1					Open Water							74.2
npz6.28.jpg	0		1003	655													npz6.28	1					Unconsolidated	Sand	mud (fine sand)		82001015			42
npz6.28.jpg	0		1032	272													npz6.28	1					Unconsolidated	Sand	mud (fine sand)		82001015			85.7
npz6.28.jpg	0		975	1555													npz6.28	1					Unconsolidated	Sand	mud (fine sand)		82001015			67
npz6.28.jpg	0		885	264													npz6.28	1					Unconsolidated	Sand	mud (fine sand)		82001015			84.5
npz6.28.jpg	0		701	1574													npz6.28	1					Unconsolidated	Sand	mud (fine sand)		82001015			70.6
npz6.28.jpg	0		979	1842													npz6.28	1					Unknown							100
npz6.28.jpg	0		801	1513													npz6.28	1					Unconsolidated	Sand	mud (fine sand)		82001015			61.3
npz6.28.jpg	0		555	697													npz6.28	1					Open Water							49.7
npz6.28.jpg	0		788	178													npz6.28	1					Unconsolidated	Sand	mud (fine sand)		82001015			94.9
npz6.28.jpg	0		732	1792													npz6.28	1					Unconsolidated	Sand	mud (fine sand)		82001015			94.7
npz6.28.jpg	0		1013	413													npz6.28	1					Unconsolidated	Sand	mud (fine sand)		82001015			69.2
npz6.28.jpg	0		789	1618													npz6.28	1					Unconsolidated	Sand	mud (fine sand)		82001015			73.7
npz6.28.jpg	0		760	632													npz6.28	1					Unconsolidated	Sand	mud (fine sand)		82001015			43.4
