Dot Point Measurements																														
																														
Generated: Friday 16 July 2021 10:40:06																														
																														
Filename	Frame	Time (mins)	Image row	Image col	Date	Location	Site #	Transect #	Latitude	Longitude	Rugosity	Depth	Collector	Fishing status	Spare	Spare	OpCode	Period	Frame info 3	Frame info 4	Frame info 5	Frame info 6	BROAD	MORPHOLOGY	TYPE	Relief	CODE			Radius %
npz6.10.jpg	0		931	416													2021-Abrolhos-BOSS	npz6.10					Unconsolidated	Sand	mud (coarse sand)		82001014			80
npz6.10.jpg	0		786	1205													2021-Abrolhos-BOSS	npz6.10					Unconsolidated	Sand	mud (coarse sand)		82001014			46
npz6.10.jpg	0		763	592													2021-Abrolhos-BOSS	npz6.10					Unconsolidated	Sand	mud (coarse sand)		82001014			74.2
npz6.10.jpg	0		707	994													2021-Abrolhos-BOSS	npz6.10					Unconsolidated	Sand	mud (coarse sand)		82001014			57.3
npz6.10.jpg	0		986	1751													2021-Abrolhos-BOSS	npz6.10					Unconsolidated	Sand	mud (coarse sand)		82001014			19.6
npz6.10.jpg	0		605	738													2021-Abrolhos-BOSS	npz6.10					Unconsolidated	Sand	mud (coarse sand)		82001014			71.3
npz6.10.jpg	0		752	277													2021-Abrolhos-BOSS	npz6.10					Unconsolidated	Sand	mud (coarse sand)		82001014			89.6
npz6.10.jpg	0		789	98													2021-Abrolhos-BOSS	npz6.10					Unconsolidated	Sand	mud (coarse sand)		82001014			97.9
npz6.10.jpg	0		739	1331													2021-Abrolhos-BOSS	npz6.10					Unconsolidated	Sand	mud (coarse sand)		82001014			42.8
npz6.10.jpg	0		958	631													2021-Abrolhos-BOSS	npz6.10					Unconsolidated	Sand	mud (coarse sand)		82001014			68.8
npz6.10.jpg	0		676	108													2021-Abrolhos-BOSS	npz6.10					Unconsolidated	Sand	mud (coarse sand)		82001014			99.3
npz6.10.jpg	0		985	482													2021-Abrolhos-BOSS	npz6.10					Unconsolidated	Sand	mud (coarse sand)		82001014			75.9
npz6.10.jpg	0		546	1595													2021-Abrolhos-BOSS	npz6.10					Unconsolidated	Sand	mud (coarse sand)		82001014			43.9
npz6.10.jpg	0		956	168													2021-Abrolhos-BOSS	npz6.10					Unconsolidated	Sand	mud (coarse sand)		82001014			92.2
npz6.10.jpg	0		554	3259													2021-Abrolhos-BOSS	npz6.10					Unconsolidated	Sand	mud (coarse sand)		82001014			81.4
npz6.10.jpg	0		1055	2711													2021-Abrolhos-BOSS	npz6.10					Unconsolidated	Sand	mud (coarse sand)		82001014			44.5
npz6.10.jpg	0		722	2411													2021-Abrolhos-BOSS	npz6.10					Unconsolidated	Sand	mud (coarse sand)		82001014			41.3
npz6.10.jpg	0		876	2288													2021-Abrolhos-BOSS	npz6.10					Unconsolidated	Sand	mud (coarse sand)		82001014			31.1
npz6.10.jpg	0		939	3563													2021-Abrolhos-BOSS	npz6.10					Unconsolidated	Sand	mud (coarse sand)		82001014			88.8
npz6.10.jpg	0		1050	2208													2021-Abrolhos-BOSS	npz6.10					Unconsolidated	Sand	mud (coarse sand)		82001014			21.7
npz6.10.jpg	0		897	2628													2021-Abrolhos-BOSS	npz6.10					Unconsolidated	Sand	mud (coarse sand)		82001014			44
npz6.10.jpg	0		753	2821													2021-Abrolhos-BOSS	npz6.10					Unconsolidated	Sand	mud (coarse sand)		82001014			56.5
npz6.10.jpg	0		928	3256													2021-Abrolhos-BOSS	npz6.10					Unconsolidated	Sand	mud (coarse sand)		82001014			73.5
npz6.10.jpg	0		759	3354													2021-Abrolhos-BOSS	npz6.10					Unconsolidated	Sand	mud (coarse sand)		82001014			81.2
npz6.10.jpg	0		1002	2837													2021-Abrolhos-BOSS	npz6.10					Unconsolidated	Sand	mud (coarse sand)		82001014			51.6
npz6.10.jpg	0		1041	2245													2021-Abrolhos-BOSS	npz6.10					Unconsolidated	Sand	mud (coarse sand)		82001014			23.4
npz6.10.jpg	0		529	3604													2021-Abrolhos-BOSS	npz6.10					Unconsolidated	Sand	mud (coarse sand)		82001014			97.8
npz6.10.jpg	0		835	2231													2021-Abrolhos-BOSS	npz6.10					Unconsolidated	Sand	mud (coarse sand)		82001014			31
npz6.10.jpg	0		715	3617													2021-Abrolhos-BOSS	npz6.10					Unconsolidated	Sand	mud (coarse sand)		82001014			94.8
npz6.10.jpg	0		843	2142													2021-Abrolhos-BOSS	npz6.10					Unconsolidated	Sand	mud (coarse sand)		82001014			28.4
npz6.10.jpg	0		538	3441													2021-Abrolhos-BOSS	npz6.10					Unconsolidated	Sand	mud (coarse sand)		82001014			90.1
npz6.10.jpg	0		985	2142													2021-Abrolhos-BOSS	npz6.10					Unconsolidated	Sand	mud (coarse sand)		82001014			22
npz6.10.jpg	0		618	2346													2021-Abrolhos-BOSS	npz6.10					Unconsolidated	Sand	mud (coarse sand)		82001014			43.8
npz6.10.jpg	0		999	2472													2021-Abrolhos-BOSS	npz6.10					Unconsolidated	Sand	mud (coarse sand)		82001014			34.3
npz6.10.jpg	0		1772	2344													2021-Abrolhos-BOSS	npz6.10					Unconsolidated	Sand	mud (coarse sand)		82001014			32.4
npz6.10.jpg	0		1837	3727													2021-Abrolhos-BOSS	npz6.10					Unconsolidated	Sand	mud (coarse sand)		82001014			98.5
npz6.10.jpg	0		1956	2243													2021-Abrolhos-BOSS	npz6.10					Unconsolidated	Sand	mud (coarse sand)		82001014			36.9
npz6.10.jpg	0		1715	3622													2021-Abrolhos-BOSS	npz6.10					Unconsolidated	Sand	mud (coarse sand)		82001014			91.6
npz6.10.jpg	0		2124	2932													2021-Abrolhos-BOSS	npz6.10					Unconsolidated	Sand	mud (coarse sand)		82001014			67.6
npz6.10.jpg	0		1665	2767													2021-Abrolhos-BOSS	npz6.10					Unconsolidated	Sand	mud (coarse sand)		82001014			48.2
npz6.10.jpg	0		1633	1962													2021-Abrolhos-BOSS	npz6.10					Unconsolidated	Sand	mud (coarse sand)		82001014			15.9
npz6.10.jpg	0		1864	3354													2021-Abrolhos-BOSS	npz6.10					Unconsolidated	Sand	mud (coarse sand)		82001014			80.4
npz6.10.jpg	0		2147	3644													2021-Abrolhos-BOSS	npz6.10					Unconsolidated	Sand	mud (coarse sand)		82001014			100
npz6.10.jpg	0		1742	3129													2021-Abrolhos-BOSS	npz6.10					Unconsolidated	Sand	mud (coarse sand)		82001014			67.3
npz6.10.jpg	0		1865	2949													2021-Abrolhos-BOSS	npz6.10					Unconsolidated	Sand	mud (coarse sand)		82001014			61.1
npz6.10.jpg	0		1888	2175													2021-Abrolhos-BOSS	npz6.10					Unconsolidated	Sand	mud (coarse sand)		82001014			32.2
npz6.10.jpg	0		1896	2980													2021-Abrolhos-BOSS	npz6.10					Unconsolidated	Sand	mud (coarse sand)		82001014			63.3
npz6.10.jpg	0		1813	3698													2021-Abrolhos-BOSS	npz6.10					Unconsolidated	Sand	mud (coarse sand)		82001014			96.7
npz6.10.jpg	0		2057	3395													2021-Abrolhos-BOSS	npz6.10					Unconsolidated	Sand	mud (coarse sand)		82001014			86.3
npz6.10.jpg	0		1957	2182													2021-Abrolhos-BOSS	npz6.10					Unconsolidated	Sand	mud (coarse sand)		82001014			35.6
npz6.10.jpg	0		1670	3385													2021-Abrolhos-BOSS	npz6.10					Unconsolidated	Sand	mud (coarse sand)		82001014			79.1
npz6.10.jpg	0		1729	2996													2021-Abrolhos-BOSS	npz6.10					Unconsolidated	Sand	mud (coarse sand)		82001014			60.5
npz6.10.jpg	0		1627	2511													2021-Abrolhos-BOSS	npz6.10					Unconsolidated	Sand	mud (coarse sand)		82001014			35.2
npz6.10.jpg	0		1960	3647													2021-Abrolhos-BOSS	npz6.10					Unconsolidated	Sand	mud (coarse sand)		82001014			96.4
npz6.10.jpg	0		1826	977													2021-Abrolhos-BOSS	npz6.10					Unconsolidated	Sand	mud (coarse sand)		82001014			54.5
npz6.10.jpg	0		1766	1862													2021-Abrolhos-BOSS	npz6.10					Unconsolidated	Sand	mud (coarse sand)		82001014			22.7
npz6.10.jpg	0		1634	724													2021-Abrolhos-BOSS	npz6.10					Unconsolidated	Sand	mud (coarse sand)		82001014			63.2
npz6.10.jpg	0		1917	1175													2021-Abrolhos-BOSS	npz6.10					Unconsolidated	Sand	mud (coarse sand)		82001014			48.5
npz6.10.jpg	0		1769	1090													2021-Abrolhos-BOSS	npz6.10					Unconsolidated	Sand	mud (coarse sand)		82001014			47.9
npz6.10.jpg	0		1678	243													2021-Abrolhos-BOSS	npz6.10					Unconsolidated	Sand	mud (coarse sand)		82001014			88
npz6.10.jpg	0		1958	1089													2021-Abrolhos-BOSS	npz6.10					Unconsolidated	Sand	mud (coarse sand)		82001014			53.3
npz6.10.jpg	0		1921	940													2021-Abrolhos-BOSS	npz6.10					Unconsolidated	Sand	mud (coarse sand)		82001014			58.6
npz6.10.jpg	0		1878	1481													2021-Abrolhos-BOSS	npz6.10					Unconsolidated	Sand	mud (coarse sand)		82001014			35.8
npz6.10.jpg	0		1892	609													2021-Abrolhos-BOSS	npz6.10					Unconsolidated	Sand	mud (coarse sand)		82001014			73.2
npz6.10.jpg	0		1671	1046													2021-Abrolhos-BOSS	npz6.10					Unconsolidated	Sand	mud (coarse sand)		82001014			47.8
npz6.10.jpg	0		1790	514													2021-Abrolhos-BOSS	npz6.10					Unconsolidated	Sand	mud (coarse sand)		82001014			75.9
npz6.10.jpg	0		1943	1445													2021-Abrolhos-BOSS	npz6.10					Unconsolidated	Sand	mud (coarse sand)		82001014			39.6
npz6.10.jpg	0		1627	903													2021-Abrolhos-BOSS	npz6.10					Unconsolidated	Sand	mud (coarse sand)		82001014			54.1
npz6.10.jpg	0		1664	1239													2021-Abrolhos-BOSS	npz6.10					Unconsolidated	Sand	mud (coarse sand)		82001014			38.5
npz6.10.jpg	0		2116	1363													2021-Abrolhos-BOSS	npz6.10					Unconsolidated	Sand	mud (coarse sand)		82001014			49.4
npz6.10.jpg	0		2107	1355													2021-Abrolhos-BOSS	npz6.10					Unconsolidated	Sand	mud (coarse sand)		82001014			49.3
npz6.10.jpg	0		2043	1289													2021-Abrolhos-BOSS	npz6.10					Unconsolidated	Sand	mud (coarse sand)		82001014			48.8
npz6.10.jpg	0		2127	215													2021-Abrolhos-BOSS	npz6.10					Unconsolidated	Sand	mud (coarse sand)		82001014			96.9
npz6.10.jpg	0		1639	212													2021-Abrolhos-BOSS	npz6.10					Unconsolidated	Sand	mud (coarse sand)		82001014			89.2
npz6.11.jpg	0		1047	304													2021-Abrolhos-BOSS	npz6.11					Macroalgae	Erect fine branching	Red		90300910			81.8
npz6.11.jpg	0		539	838													2021-Abrolhos-BOSS	npz6.11					Unknown							66.6
npz6.11.jpg	0		805	1502													2021-Abrolhos-BOSS	npz6.11					Macroalgae	Erect fine branching	Red		90300910			33.1
npz6.11.jpg	0		780	339													2021-Abrolhos-BOSS	npz6.11					Macroalgae	Erect fine branching	Red		90300910			83.4
npz6.11.jpg	0		656	1587													2021-Abrolhos-BOSS	npz6.11					Unknown							37.1
npz6.11.jpg	0		765	1029													2021-Abrolhos-BOSS	npz6.11					Macroalgae	Erect course branching	Brown		80300904			52.4
npz6.11.jpg	0		1031	1444													2021-Abrolhos-BOSS	npz6.11					Macroalgae	Erect fine branching	Red		90300910			27.9
npz6.11.jpg	0		970	194													2021-Abrolhos-BOSS	npz6.11					Macroalgae	Erect fine branching	Red		90300910			87.9
npz6.11.jpg	0		582	1115													2021-Abrolhos-BOSS	npz6.11					Unknown							54.5
npz6.11.jpg	0		828	1914													2021-Abrolhos-BOSS	npz6.11					Macroalgae	Erect fine branching	Red		90300910			24.5
npz6.11.jpg	0		630	1697													2021-Abrolhos-BOSS	npz6.11					Unknown							36.2
npz6.11.jpg	0		698	146													2021-Abrolhos-BOSS	npz6.11					Macroalgae	Erect fine branching	Red		90300910			93.8
npz6.11.jpg	0		648	1119													2021-Abrolhos-BOSS	npz6.11					Macroalgae	Erect fine branching	Red		90300910			52.2
npz6.11.jpg	0		685	630													2021-Abrolhos-BOSS	npz6.11					Macroalgae	Erect course branching	Brown		80300904			71.8
npz6.11.jpg	0		841	155													2021-Abrolhos-BOSS	npz6.11					Macroalgae	Erect fine branching	Red		90300910			91.3
npz6.11.jpg	0		1020	718													2021-Abrolhos-BOSS	npz6.11					Macroalgae	Erect course branching	Brown		80300904			61.9
npz6.11.jpg	0		838	1476													2021-Abrolhos-BOSS	npz6.11					Macroalgae	Erect course branching	Brown		80300904			32.7
npz6.11.jpg	0		829	477													2021-Abrolhos-BOSS	npz6.11					Macroalgae	Erect fine branching	Red		90300910			76.1
npz6.11.jpg	0		737	841													2021-Abrolhos-BOSS	npz6.11					Macroalgae	Erect fine branching	Red		90300910			61.3
npz6.11.jpg	0		552	578													2021-Abrolhos-BOSS	npz6.11					Unknown							77.2
npz6.11.jpg	0		609	2699													2021-Abrolhos-BOSS	npz6.11					Macroalgae	Erect course branching	Brown		80300904			52.5
npz6.11.jpg	0		580	3366													2021-Abrolhos-BOSS	npz6.11					Macroalgae	Erect fine branching	Red		90300910			80.9
npz6.11.jpg	0		569	2089													2021-Abrolhos-BOSS	npz6.11					Unknown							38.3
npz6.11.jpg	0		908	3359													2021-Abrolhos-BOSS	npz6.11					Unconsolidated	Sand	mud (coarse sand)		82001014			74.5
npz6.11.jpg	0		658	3302													2021-Abrolhos-BOSS	npz6.11					Consolidated	Rock	Turf mat		82001002			76.3
npz6.11.jpg	0		965	3644													2021-Abrolhos-BOSS	npz6.11					Macroalgae	Erect course branching	Brown		80300904			87.7
npz6.11.jpg	0		881	2606													2021-Abrolhos-BOSS	npz6.11					Unconsolidated	Sand	mud (coarse sand)		82001014			40.5
npz6.11.jpg	0		875	2365													2021-Abrolhos-BOSS	npz6.11					Macroalgae	Erect fine branching	Red		90300910			31.3
npz6.11.jpg	0		709	3637													2021-Abrolhos-BOSS	npz6.11					Macroalgae	Erect course branching	Brown		80300904			90.8
npz6.11.jpg	0		748	3666													2021-Abrolhos-BOSS	npz6.11					Macroalgae	Erect course branching	Brown		80300904			91.5
npz6.11.jpg	0		822	2089													2021-Abrolhos-BOSS	npz6.11					Macroalgae	Erect fine branching	Red		90300910			26.2
npz6.11.jpg	0		708	2480													2021-Abrolhos-BOSS	npz6.11					Macroalgae	Erect course branching	Brown		80300904			41.3
npz6.11.jpg	0		799	3744													2021-Abrolhos-BOSS	npz6.11					Macroalgae	Erect course branching	Brown		80300904			94.5
